20230101T000010.500000,0,0,0,0,0,0,0,0
20230101T000010.600000,1,1,899.4517443171862,5.507553498327728e-14,-31.40954703225087,0,0,0
20230101T000010.600000,0,0,0,0,0,0,0,0
20230101T000010.700000,1,1,885.7870512639192,-156.1881563000211,-31.40954703225087,0,0,0
20230101T000010.700000,0,0,0,0,0,0,0,0
20230101T000010.800000,1,1,845.2081668878735,-307.6306145058867,-31.40954703225087,0,0,0
20230101T000010.800000,0,0,0,0,0,0,0,0
20230101T000010.900000,1,1,778.948060056909,-449.7258721585929,-31.40954703225087,0,0,0
20230101T000010.900000,0,0,0,0,0,0,0,0
20230101T000011,1,1,689.0200105878523,-578.1564367580326,-31.40954703225087,0,0,0
20230101T000011,0,0,0,0,0,0,0,0
20230101T000011.100000,1,1,572.8788403697696,682.7304161318779,125.2557908640589,0,0,0
20230101T000011.100000,0,0,0,0,0,0,0,0
20230101T000011.200000,1,1,682.7304161318779,572.8788403697697,125.2557908640589,0,0,0
20230101T000011.200000,0,0,0,0,0,0,0,0
20230101T000011.300000,1,1,771.8375736780791,445.6206309337068,125.2557908640589,0,0,0
20230101T000011.300000,0,0,0,0,0,0,0,0
20230101T000011.400000,1,1,837.4928371167296,304.8224641216426,125.2557908640589,0,0,0
20230101T000011.400000,0,0,0,0,0,0,0,0
20230101T000011.500000,1,1,877.7013044914122,154.7624209848518,125.2557908640589,0,0,0
20230101T000011.500000,0,0,0,0,0,0,0,0
20230101T000011.600000,1,1,891.2412618674133,5.457278793069879e-14,125.2557908640589,0,0,0
20230101T000011.600000,0,0,0,0,0,0,0,0
20230101T000011.700000,1,1,877.7013044914122,-154.7624209848517,125.2557908640589,0,0,0
20230101T000011.700000,0,0,0,0,0,0,0,0
20230101T000011.800000,1,1,837.4928371167297,-304.8224641216426,125.2557908640589,0,0,0
20230101T000011.800000,0,0,0,0,0,0,0,0
20230101T000011.900000,1,1,771.8375736780793,-445.6206309337065,125.2557908640589,0,0,0
20230101T000011.900000,0,0,0,0,0,0,0,0
20230101T000012,1,1,682.7304161318779,-572.8788403697697,125.2557908640589,0,0,0
20230101T000012,0,0,0,0,0,0,0,0
20230101T000012.100000,1,1,691.615274015937,824.2349875015219,-228.7028598995353,0,0,0
20230101T000012.100000,0,0,0,0,0,0,0,0
20230101T000012.200000,1,1,824.2349875015219,691.6152740159371,-228.7028598995353,0,0,0
20230101T000012.200000,0,0,0,0,0,0,0,0
20230101T000012.300000,1,1,931.8107379749014,537.9811804035933,-228.7028598995353,0,0,0
20230101T000012.300000,0,0,0,0,0,0,0,0
20230101T000012.400000,1,1,1011.073890693898,368.0008008562988,-228.7028598995353,0,0,0
20230101T000012.400000,0,0,0,0,0,0,0,0
20230101T000012.500000,1,1,1059.616074872236,186.8389031923762,-228.7028598995353,0,0,0
20230101T000012.500000,0,0,0,0,0,0,0,0
